Name,SKU,Stock,Retail Price,Discounted Price,image_url,Website Link,image_id,image_filename,image_exists
Organza Saree With Golden Aplic Work - Black Colour - QS219538,QS219538,0,5995,5480,https://byrappasilk.in/storage/uploads/EsqPfM9fSLVtPE5oEFi6QUzTbH2FjjUQsypzTZKQ.webp,https://byrappasilks.in/shop/organza_saree_with_golden_aplic_work_black_colour_qs219538_1766046253,88,000088.webp,True
Pure Organza Sarees - White With Black Work - QS217380,QS217380,0,14665,13395,https://byrappasilk.in/storage/uploads/sG21XJk5MfEYV0ZWqd8xJLyxZVaQD9HCveTs2O3a.webp,https://byrappasilks.in/shop/pure_organza_sarees_white_with_black_work_qs217380_1751268948,89,000089.webp,True
Fancy Designer Saree with 2 Blouse - Light Beige Colour - QS219661,QS219661,0,6295,5750,https://byrappasilk.in/storage/uploads/nhBIT0z4OP2VhPrBTmGNxfHJfyDGK6mMPZbrwLOz.webp,https://byrappasilks.in/shop/fancy_designer_saree_with_2_blouse_light_beige_colour_qs219661_1751354135,90,000090.webp,True
Fancy Designer Saree with 2 Blouse - Dark Pink Colour - QS219662,QS219655,0,6295,5750,https://byrappasilk.in/storage/uploads/9Myo98PaTGGJtYhtQqJJ6zntkvXNuxFii6Km6PzT.webp,https://byrappasilks.in/shop/fancy_designer_saree_with_2_blouse_dark_pink_colour_qs219662_1751353322,91,000091.webp,True
Fancy Designer Saree with 2 Blouse - Black Colour - QS219652,QS219652,0,6295,5750,https://byrappasilk.in/storage/uploads/6XdnAEuIpN3VafTYdCNnxUDjUQ4jYmDlz7AFdmab.webp,https://byrappasilks.in/shop/fancy_designer_saree_with_2_blouse_black_colour_qs219652_1751353973,92,000092.webp,True
Fancy Designer Saree with 2 Blouse - Grey Colour - QS219664,QS219664,0,6295,5750,https://byrappasilk.in/storage/uploads/NEx9wrMsjM4mcKxR4AfgRvahE9ktxzHXjpQcfA5t.webp,https://byrappasilks.in/shop/fancy_designer_saree_with_2_blouse_grey_colour_qs219664_1751354218,93,000093.webp,True
Fancy Saree - Bright Mustard Yellow with a metallic sheen QS236865,QS236865,0,4900,2573,https://byrappasilk.in/storage/uploads/BD8BRZ2BSsmlBuNRWtdPaGtTpQfs9Q8qXlWlCJ7p.webp,https://byrappasilks.in/shop/fancy_saree_bright_mustard_yellow_with_a_metallic_sheen_qs236865_1754217585,94,000094.webp,True
Fancy Saree - Yellow Silk Saree with Golden Zari Work  (Sunflower Yellow tone) QS236769,QS236769,0,4695,4289,https://byrappasilk.in/storage/uploads/8h8WJ08MxQ4yzAZrKVdlXZ3U57sqSp0igGYicyB9.webp,https://byrappasilks.in/shop/fancy_saree_yellow_silk_saree_with_golden_zari_work_sunflower_yellow_tone_qs236769_1754219611,95,000095.webp,True
Munga Silk Light White with Village Theme QS236350,QS236350,0,5995,5477,https://byrappasilk.in/storage/uploads/3S1C58ECi69tqwToJKI6TF0zacqC31Us4Uqf9afb.webp,https://byrappasilks.in/shop/munga_silk_light_white_with_village_theme_qs236350_1757257357,96,000096.webp,True
Banarasi Silk Saree Deep Royal Purple With Silver Zari Border QS236791,QS236791,0,7900,4148,https://byrappasilk.in/storage/uploads/Jpu3WkhslJzLlXQFU9lpGlUqhrCHhaQTZcWVSRzT.webp,https://byrappasilks.in/shop/banarasi_silk_saree_deep_royal_purple_with_silver_zari_border_qs236791_1754287433,97,000097.webp,True
Plum Purple Silk Saree with Zari Floral Pallu QS236793,QS236793,0,7900,4148,https://byrappasilk.in/storage/uploads/ZPeDdw4XGqOT1N50NktPxhRY1Las4GjcJ5mJokev.webp,https://byrappasilks.in/shop/plum_purple_silk_saree_with_zari_floral_pallu_qs236793_1754294020,98,000098.webp,True
Silk Saree Yellow  With Subtle Zari Work And Floral Motifs QS236745,QS236745,1,7900,4148,https://byrappasilk.in/storage/uploads/ZZdbWBOuY8et4JVD3jzxucM8VObEOOzNTpJCCYmM.webp,https://byrappasilks.in/shop/silk_saree_yellow_with_subtle_zari_work_and_floral_motifs_qs236745_1754380527,99,000099.webp,True
Bandhani Saree Deep Plum  With Golden And White Diagonal Tie-Dye Stripes QS236877,QS236877,0,4900,2572,https://byrappasilk.in/storage/uploads/uzuQQI15ftBuiMLbHYN7fudaGtUuuoyj4CN73ewn.webp,https://byrappasilks.in/shop/bandhani_saree_deep_plum_with_golden_and_white_diagonal_tie_dye_stripes_qs236877_1754381859,100,000100.webp,True
Silk Saree Peach With Golden Zari Border And Subtle Floral Embroidery Border QS236750,QS236750,0,7900,4147,https://byrappasilk.in/storage/uploads/1DRlesB8b5w1vpJ0ldPTepswWv8QfXEPpVM0uGoZ.webp,https://byrappasilks.in/shop/silk_saree_peach_with_golden_zari_border_and_subtle_floral_embroidery_border_qs236750_1754410501,101,000101.webp,True
Rangkat Banarasi Saree Multicolor Peacock with Purple Zari Border QS239074,QS239074,0,6995,6390,https://byrappasilk.in/storage/uploads/NEdfOaoPmkeQbRl7ngKNPtB8Hk5gHMrIn8baQc9N.webp,https://byrappasilks.in/shop/rangkat_banarasi_saree_multicolor_peacock_with_purple_zari_border_qs239074_1755013606,102,000102.webp,True
Rangkat Banarasi Saree Multicolor  with Peacock & Floral Motifs and Magenta Zari Border QS239062,QS239062,0,6995,6390,https://byrappasilk.in/storage/uploads/alhASBf2DbgF5YdWERA1wp2oBBIyxqolcVwpF2y0.webp,https://byrappasilks.in/shop/rangkat_banarasi_saree_multicolor_with_peacock_floral_motifs_and_magenta_zari_border_qs239062_1755095321,103,000103.webp,True
Rangkat Banarasi Saree Green & Blue  with Peacock & Floral Motifs and Navy Zari Border QS239066,QS239066,0,6995,6390,https://byrappasilk.in/storage/uploads/l3eKiHwHPFjCWxcXnqhlltVvUnREg3sDVx7fg4iV.webp,https://byrappasilks.in/shop/rangkat_banarasi_saree_green_blue_with_peacock_floral_motifs_and_navy_zari_border_qs239066_1755097691,104,000104.webp,True
Habutai Banarasi Sea Green with Golden Zari Border & Polka Butta QS240726,QS240726,2,4500,2365,https://byrappasilk.in/storage/uploads/da2wcYo1WYiRBDo9lPGrzAU5S3oodN5yBijoLC5u.webp,https://byrappasilks.in/shop/habutai_banarasi_sea_green_with_golden_zari_border_polka_butta_qs240726_1756653265,105,000105.webp,True
Russian Viscose Silk Saree  Yellow with Golden Zari Elephant QS243136,QS243136,0,4200,2205,https://byrappasilk.in/storage/uploads/jPrKhBorCyxhygOfG1BONebXBnqc5rYlOJaiehue.webp,https://byrappasilks.in/shop/russian_viscose_silk_saree_yellow_with_golden_zari_elephant_qs243136_1759751092,106,000106.webp,True
Russian Viscose Saree  Purple with Golden Zari Elephant QS243136,QS243136,0,4200,2205,https://byrappasilk.in/storage/uploads/n42Q96ffjWPup5L2xKlHFZU4sbfskaSkhES6Bqz6.webp,https://byrappasilks.in/shop/russian_viscose_saree_purple_with_golden_zari_elephant_qs243136_1759750567,107,000107.webp,True
Russian Viscose Saree  Royal Blue with Golden Zari Elephant QS243136,QS243136,0,4200,2205,https://byrappasilk.in/storage/uploads/IOgezyUYURP4TCgEALUzgGDxkzjIbbgP8LA606rj.webp,https://byrappasilks.in/shop/russian_viscose_saree_royal_blue_with_golden_zari_elephant_qs243136_1759750586,108,000108.webp,True
Kalamkari Black Silk Saree with Traditional Mythological Motifs QS242541,QS242541,0,1095,1000,https://byrappasilk.in/storage/uploads/PAzPR07dnLgSCcy5cTAjBHk4lpgh6WjcX9CGNvlN.webp,https://byrappasilks.in/shop/kalamkari_black_silk_saree_with_traditional_mythological_motifs_qs242541_1757255956,109,000109.webp,True
Fancy Sky Blue Linen Silk Saree with Golden Zari Border  QS239312,QS239312,0,3900,2047,https://byrappasilk.in/storage/uploads/t6d0eIxIbBS1DZPOUdxV92o5jAqUtvknvWdOQ750.webp,https://byrappasilks.in/shop/fancy_sky_blue_linen_silk_saree_with_golden_zari_border_qs239312_1756183960,110,000110.webp,True
Fancy Peach Pink Linen Silk Saree with Golden Zari Border QS239312,QS239312,0,3900,2047,https://byrappasilk.in/storage/uploads/0TrboGULEZzC0rqryfFc6Gs92xakEz6sbqqmyEMn.webp,https://byrappasilks.in/shop/fancy_peach_pink_linen_silk_saree_with_golden_zari_border_qs239312_1756178373,111,000111.webp,True
Fancy Rust Orange Linen Silk Saree with Golden Zari Border QS239312,QS239312,0,3900,2047,https://byrappasilk.in/storage/uploads/GMjDfb3Zw7GX3IYx7bd3qcdEefR71mxjVpO1ra0U.webp,https://byrappasilks.in/shop/fancy_rust_orange_linen_silk_saree_with_golden_zari_border_qs239312_1756179824,112,000112.webp,True
Habutai Banarasi Black with Golden Zari Border & Polka Buttas QS240743,QS240743,-1,4500,2365,https://byrappasilk.in/storage/uploads/8LkOo5rJW8DeKUzmQ5ZD9ep3RkuToYzdlMiXh4O8.webp,https://byrappasilks.in/shop/habutai_banarasi_black_with_golden_zari_border_polka_buttas_qs240743_1756652622,113,000113.webp,True
Munga Royal Purple  with Intricate Weaving QS239075,QS239075,0,6995,6389,https://byrappasilk.in/storage/uploads/EaTPg4QJLzaq3hlWqQx3aBS99Fa1SDbcaaREotXC.webp,https://byrappasilks.in/shop/munga_royal_purple_with_intricate_weaving_qs239075_1756800742,114,000114.webp,True
Munga Vibrant Pink & Orange Banarasi Silk Saree with Inticate Weaving QS239075,QS239075,0,6995,6389,https://byrappasilk.in/storage/uploads/CqAzgVOlIkDKex0oy7a2HLiSpYPqhWaT1LYDJutv.webp,https://byrappasilks.in/shop/munga_vibrant_pink_orange_banarasi_silk_saree_with_inticate_weaving_qs239075_1756800687,115,000115.webp,True
Munga Elegant Pink  with Intricate Weaving  QS239075,QS239075,0,6995,6389,https://byrappasilk.in/storage/uploads/GomvrLFiw9qUUle7xQd6OmB7vfcyiFIjIkqywVeq.webp,https://byrappasilks.in/shop/munga_elegant_pink_with_intricate_weaving_qs239075_1756800630,116,000116.webp,True
Munga Majestic Purple & Silver Saree with Intricate Weaving QS239075,QS239075,0,6995,6389,https://byrappasilk.in/storage/uploads/s4Ugf92kCV5TnjOLVD5snKHbzZE8nFJ05uCoYTxa.webp,https://byrappasilks.in/shop/munga_majestic_purple_silver_saree_with_intricate_weaving_qs239075_1756800601,117,000117.webp,True
Munga Silver-Grey & Purple Banarasi Silk with Intricate Weaving QS239075,QS239075,0,6995,6389,https://byrappasilk.in/storage/uploads/iW8De6DCmfYjUrPI8XhElt752V32CKoq3t517sbf.webp,https://byrappasilks.in/shop/munga_silver_grey_purple_banarasi_silk_with_intricate_weaving_qs239075_1756800333,118,000118.webp,True
Fancy Graceful White Net Saree with Embroidered Floral Border QS239202,QS239202,0,4900,2572,https://byrappasilk.in/storage/uploads/Me6svachNUY4XW3NM5qJekyg9EZloScwbEANAryq.webp,https://byrappasilks.in/shop/fancy_graceful_white_net_saree_with_embroidered_floral_border_qs239202_1756263125,119,000119.webp,True
Munga Mustard Yellow Banarasi Silk Saree with Intricate Prints  QS240177,QS240177,0,5995,5476,https://byrappasilk.in/storage/uploads/xkIwDa4EuGnYhDUT0z3dMSpDjaqFy4OBATDjQ4TB.webp,https://byrappasilks.in/shop/munga_mustard_yellow_banarasi_silk_saree_with_intricate_prints_qs240177_1756711665,120,000120.webp,True
Munga Rani Pink Banarasi Silk Saree with  Intricate Prints  QS240202,QS240202,0,5995,5476,https://byrappasilk.in/storage/uploads/lNNLUUHpCFy6FhwKTwNE9iFHNi0Yimk04pF62QUb.webp,https://byrappasilks.in/shop/munga_rani_pink_banarasi_silk_saree_with_intricate_prints_qs240202_1756712364,121,000121.webp,True
Munga Brown Banarasi Silk Saree with  Intricate Prints  QS240187,QS240187,0,5995,5476,https://byrappasilk.in/storage/uploads/Ue2Bmo3003ofvMqakT02jr4t2P4knvYizongJa9p.webp,https://byrappasilks.in/shop/munga_brown_banarasi_silk_saree_with_intricate_prints_qs240187_1756795327,122,000122.webp,True
Fancy Black Saree with Golden Zari & Multicolor Floral Bird Design QS242277,QS242277,0,8395,7669,https://byrappasilk.in/storage/uploads/CKa1UeCtdproxnacp0dnijfFQELtRfGqoQVkFhyS.webp,https://byrappasilks.in/shop/fancy_black_saree_with_golden_zari_multicolor_floral_bird_design_qs242277_1766466501,123,000123.webp,True
Fancy Banarasi  Pink Silk Saree with Golden Zari Border & Traditional Weave QS228695,QS228695,0,3995,3650,https://byrappasilk.in/storage/uploads/QC3MZrMajlqjpRo0NtokHjK6d70oQTJbDcGdNb9N.webp,https://byrappasilks.in/shop/fancy_banarasi_pink_silk_saree_with_golden_zari_border_traditional_weave_qs228695_1757136476,124,000124.webp,True
Georgette Meenakari Orange-Pink withTraditional Motifs QS248746,QS248746,0,7695,7029,https://byrappasilk.in/storage/uploads/3urBAwsHq275tm39tzEIAz3BnrDwdYtmNKAxjDei.webp,https://byrappasilks.in/shop/georgette_meenakari_orange_pink_withtraditional_motifs_qs248746_1757260479,125,000125.webp,True
Georgette Meenakari Pink withTraditional Motifs QS248744,QS248744,0,7695,7029,https://byrappasilk.in/storage/uploads/lMZuHOOvkBD2ijtSwyaKMdEsnkxuLYqBmDP9wo7H.webp,https://byrappasilks.in/shop/georgette_meenakari_pink_withtraditional_motifs_qs248744_1757260667,126,000126.webp,True
Georgette Meenakari Pastel Pink withTraditional Motifs  QS248731,QS248731,0,7695,7029,https://byrappasilk.in/storage/uploads/Uh7zepf4Ln3b73hAdYrsykz4OeQnFFSt3XvPKoIb.webp,https://byrappasilks.in/shop/georgette_meenakari_pastel_pink_withtraditional_motifs_qs248731_1757260535,127,000127.webp,True
Dola Peacock Dark Blue Banarasi Silk Saree QS248064,QS248064,0,3900,2047,https://byrappasilk.in/storage/uploads/KqXzT6uQZzlACvvQRqI2EAwRsnswH8JmyOQzy4Oh.webp,https://byrappasilks.in/shop/dola_peacock_dark_blue_banarasi_silk_saree_qs248064_1757258129,128,000128.webp,True
Dola Peacock Motif Orange Banarasi Silk Saree QS248075,QS248075,0,3900,2074,https://byrappasilk.in/storage/uploads/a4hqBdPGSi7CA6OrzHjC9tVwSNYjLd1bSSlx88En.webp,https://byrappasilks.in/shop/dola_peacock_motif_orange_banarasi_silk_saree_qs248075_1757258466,129,000129.webp,True
Dola Peacock Motif Grey-Blue Silk Saree QS248052,QS248052,0,3900,2074,https://byrappasilk.in/storage/uploads/CmmH2F8AOpOQYEE8AydjqMNuoF7DnPOJGa69cmLv.webp,https://byrappasilks.in/shop/dola_peacock_motif_grey_blue_silk_saree_qs248052_1757258703,130,000130.webp,True
Dola Pichwai Cow Motif Green Silk Saree  QS248124,QS248124,0,3900,2074,https://byrappasilk.in/storage/uploads/cLuMzff0WMTh9GPPQS9SAT9dDMuT2diupJvFsifc.webp,https://byrappasilks.in/shop/dola_pichwai_cow_motif_green_silk_saree_qs248124_1757257807,131,000131.webp,True
Charming Light Pink Banarasi Silk Saree with Multicolor Floral Weave QS248728,QS248728,0,7695,7029,https://byrappasilk.in/storage/uploads/Ko1rtFSZcljZHTm8adbBelSDR6vLPuFWJhLpuWKy.webp,https://byrappasilks.in/shop/charming_light_pink_banarasi_silk_saree_with_multicolor_floral_weave_qs248728_1757235009,132,000132.webp,True
Dola Pichwai Cow  Motif Vibrant Orange Silk Saree QS248132,QS248132,0,3900,2074,https://byrappasilk.in/storage/uploads/KLwq8JqHtRXgZoNgpq0N3zW6PICvBanD2lAVmzHt.webp,https://byrappasilks.in/shop/dola_pichwai_cow_motif_vibrant_orange_silk_saree_qs248132_1757257688,133,000133.webp,True
Dola Peacock Motif Pink Silk Saree QS248086,QS248086,0,3900,2074,https://byrappasilk.in/storage/uploads/sP5KsC3qRezh553V9CZgQKovpbu6WpsgGlSUvIur.webp,https://byrappasilks.in/shop/dola_peacock_motif_pink_silk_saree_qs248086_1757258384,134,000134.webp,True
Dola Pichwai Cow  Purple Silk Saree QS248150,QS248150,0,3900,2074,https://byrappasilk.in/storage/uploads/h1k1nlGRSZtf65JiPODkfHooAE0Nyb3reElDG49m.webp,https://byrappasilks.in/shop/dola_pichwai_cow_purple_silk_saree_qs248150_1757258262,135,000135.webp,True
Dola Pichwai Cow Motif Red Silk Saree QS248128,QS248128,0,3900,2074,https://byrappasilk.in/storage/uploads/tuLmDTGzXtfXdIOCJAaDwKwQytHFLrHAbQ8QtkZy.webp,https://byrappasilks.in/shop/dola_pichwai_cow_motif_red_silk_saree_qs248128_1757258358,136,000136.webp,True
Dola Peacock Motif  Red Silk Saree QS248088,QS248088,0,3900,2074,https://byrappasilk.in/storage/uploads/eHYnNeODOwmufd1jkexMqgKBMOAuAx7XOhWKch5R.webp,https://byrappasilks.in/shop/dola_peacock_motif_red_silk_saree_qs248088_1757258538,137,000137.webp,True
Rangkat Banarasi Saree Multicolor with Peacock & Floral Motifs and Pink Zari Border QS248752,QS248752,0,6995,6390,https://byrappasilk.in/storage/uploads/K2GP96r5i3ALKPnN1UcNX34WPmFKaOW3mulHKCso.webp,https://byrappasilks.in/shop/rangkat_banarasi_saree_multicolor_with_peacock_floral_motifs_and_pink_zari_border_qs248752_1757249772,138,000138.webp,True
Linen Semi Tussar Aplic Cream Saree QS250326,QS250326,0,2395,2188,https://byrappasilk.in/storage/uploads/EJADFCaFg1IoXdbvvgeZOdv4Ob1DmQvk8XJLx1qF.webp,https://byrappasilks.in/shop/linen_semi_tussar_aplic_cream_saree_qs250326_1757250566,139,000139.webp,True
Dola Elephant Print Stripes Purple Saree QS250284,QS250284,0,2495,2280,https://byrappasilk.in/storage/uploads/cqIw43xPeFTPIGAd9SDhs2XGaYwL5yxcNoMFOSNo.webp,https://byrappasilks.in/shop/dola_elephant_print_stripes_purple_saree_qs250284_1757251283,140,000140.webp,True
Dola Elephant Print Stripe Green Saree QS250270,QS250270,0,2495,2280,https://byrappasilk.in/storage/uploads/jixRem6aPKhCCSXfjFBrMxWc2hR6dNU1FEXCBiSz.webp,https://byrappasilks.in/shop/dola_elephant_print_stripe_green_saree_qs250270_1757251827,141,000141.webp,True
Dola Elephant Print Stripes Pink Saree QS250261,QS250261,0,2495,2280,https://byrappasilk.in/storage/uploads/GACpC6FySRI7X20VpcB3AaMH08XGEMQHL0W5ipw3.webp,https://byrappasilks.in/shop/dola_elephant_print_stripes_pink_saree_qs250261_1757252197,142,000142.webp,True
Dola Elephant Print Stripes Wine Saree QS250271,QS250271,0,2495,2280,https://byrappasilk.in/storage/uploads/byuAf0XX9DMEcMrf6aOtF5cOw9PCyMUYUpQh8sQL.webp,https://byrappasilks.in/shop/dola_elephant_print_stripes_wine_saree_qs250271_1757252657,143,000143.webp,True
Dola Elephant Print Stripe Red Saree QS250269,QS250269,0,2495,2280,https://byrappasilk.in/storage/uploads/e8rDZUfq8j7dPK6Pf8BrkIDmUnvjVboPaF7LPw2r.webp,https://byrappasilks.in/shop/dola_elephant_print_stripe_red_saree_qs250269_1757252906,144,000144.webp,True
Kora Aplic Cream Saree Elephant Motif QS248952,QS248952,0,4400,2310,https://byrappasilk.in/storage/uploads/U4q2ZuDuW7twzB6P9nadEjytB3HslXuAXkHOj5sc.webp,https://byrappasilks.in/shop/kora_aplic_cream_saree_elephant_motif_qs248952_1757253351,145,000145.webp,True
Kora Aplic Black Saree Elephant Motif QS240026,QS240026,0,3600,1890,https://byrappasilk.in/storage/uploads/VJfbTmkHu9mPdmMUaIuAZMLXwaERuaAX2s8wcsWw.webp,https://byrappasilks.in/shop/kora_aplic_black_saree_elephant_motif_qs240026_1757254306,146,000146.webp,True
Kalamkari Grey Silk Saree with Traditional Mythological Motifs QS249284,QS249284,0,1095,1000,https://byrappasilk.in/storage/uploads/L6UaGf8Es7BffQfpR7snal49aBDDrZStURSJBB3j.webp,https://byrappasilks.in/shop/kalamkari_grey_silk_saree_with_traditional_mythological_motifs_qs249284_1757255913,147,000147.webp,True
Kalamkari Red Silk Saree with Traditional Mythological Motifs QS249255,QS249255,0,1095,1000,https://byrappasilk.in/storage/uploads/7h1ts3Yx5sJOF052xfISmZfwCR2gyxdpEtvl6T25.webp,https://byrappasilks.in/shop/kalamkari_red_silk_saree_with_traditional_mythological_motifs_qs249255_1757256349,148,000148.webp,True
Munga Silk Light Blue & Pink with Village Theme QS236350,QS236350,1,5995,5477,https://byrappasilk.in/storage/uploads/KvblbVTB4kHHBJ1If34sOenOWvwTj2TimB5WjMMw.webp,https://byrappasilks.in/shop/munga_silk_light_blue_pink_with_village_theme_qs236350_1757257301,149,000149.webp,True
Georgette Meenakari Green withTraditional Motifs QS248729,QS248729,0,7695,7029,https://byrappasilk.in/storage/uploads/wjr5dESi6oiuVG1UMBjOq6FjzDpPJSzCJglXfnt1.webp,https://byrappasilks.in/shop/georgette_meenakari_green_withtraditional_motifs_qs248729_1757260898,150,000150.webp,True
Partywear Banarasi  Saree  Deep wine with blouse- QS246339,QS246339,0,8995,8217,https://byrappasilk.in/storage/uploads/ooKIqj1gRJFJqaHKgEwsCVan4g6czURkP9I1tx4J.webp,https://byrappasilks.in/shop/partywear_banarasi_saree_deep_wine_with_blouse_qs246339_1758610424,151,000151.webp,True
Partywear Banarasi  Saree Deep black with blouse  - QS246333,QS246333,0,7695,7030,https://byrappasilk.in/storage/uploads/T8e9GosZ7hFdcs2k8n1bN9rfiaiTQoW7oGOYZ2ST.webp,https://byrappasilks.in/shop/partywear_banarasi_saree_deep_black_with_blouse_qs246333_1758610407,152,000152.webp,True
Partywear Banarasi  Saree Navy Blue with blouse  - QS246332,QS246332,0,7695,7030,https://byrappasilk.in/storage/uploads/MZK3a3sgYiLxE7jFKQnc2jRf7aQcu2tsUiZBI3ap.webp,https://byrappasilks.in/shop/partywear_banarasi_saree_navy_blue_with_blouse_qs246332_1758610395,153,000153.webp,True
Partywear Banarasi  Saree  Multicolour floral .Deep navy with blouse- QS246340,QS246340,0,8995,8217,https://byrappasilk.in/storage/uploads/mzIhVge9tfQuNnxvXHU2UThWG53dDs9BEFmLrlDr.webp,https://byrappasilks.in/shop/partywear_banarasi_saree_multicolour_floral_deep_navy_with_blouse_qs246340_1758610384,154,000154.webp,True
Partywear Banarasi  Saree Vibrant fuchsia pink base with blouse - QS214944,QS214944,0,9995,9130,https://byrappasilk.in/storage/uploads/QMYggBRDuv5Loj6HDX3tGAU6ZnyJDkKI04LDkTU5.webp,https://byrappasilks.in/shop/partywear_banarasi_saree_vibrant_fuchsia_pink_base_with_blouse_qs214944_1758610367,155,000155.webp,True
Kalamkari saree Beige/cream base with multi-colour motifs.- QS252423,QS252423,0,5995,5476,https://byrappasilk.in/storage/uploads/waF3IELPA3Cotxu7TpzN473oPUPjThaTMuXjYbkQ.webp,https://byrappasilks.in/shop/kalamkari_saree_beigecream_base_with_multi_colour_motifs_qs252423_1757910523,156,000156.webp,True
Floral Polka Aplic Saree Green QS252297,QS252297,0,3900,2047,https://byrappasilk.in/storage/uploads/xOjjmHl7NrApbRlZmRc5zdjdgPrqDoM7VYnuyXTs.webp,https://byrappasilks.in/shop/floral_polka_aplic_saree_green_qs252297_1758161142,157,000157.webp,True
Floral Polka Aplic Kota Yellow Saree  QS246051,QS246051,0,3900,2047,https://byrappasilk.in/storage/uploads/wqlJRSRswtLyGTVpP8T9X6aqTwcJ1ZTu7SqzSeSa.webp,https://byrappasilks.in/shop/floral_polka_aplic_kota_yellow_saree_qs246051_1758161032,158,000158.webp,True
Floral Polka Aplic Pink Floral QS246064,QS246064,0,3900,2047,https://byrappasilk.in/storage/uploads/VR6HXNvXXDHJahSjmHLXpO0rt4WRRR7RXvKv8UpB.webp,https://byrappasilks.in/shop/floral_polka_aplic_pink_floral_qs246064_1758161132,159,000159.webp,True
Floral Polka Aplic  Lavender Saree QS252302,QS252302,0,3900,2047,https://byrappasilk.in/storage/uploads/cx1FbE6WZ3M0U54dy8qtdfFnsltsO2llx7K0ncVO.webp,https://byrappasilks.in/shop/floral_polka_aplic_lavender_saree_qs252302_1758161119,160,000160.webp,True
Semi Organza Aplic white black Saree QS254442,Qs254442,0,3495,3195,https://byrappasilk.in/storage/uploads/HPMq8rtJdyEaMiO1a5cPA9zrhaOsSUrUPs8CkrLQ.webp,https://byrappasilks.in/shop/semi_organza_aplic_white_black_saree_qs254442_1758187000,161,000161.webp,True
Semi Organza Aplic white Red Saree QS254442,QS254442,3,3495,3195,https://byrappasilk.in/storage/uploads/JZu5YYPZWCJaMUcwihmQszONFpVTabeZ1nM03k3v.webp,https://byrappasilks.in/shop/semi_organza_aplic_white_red_saree_qs254442_1758187213,162,000162.webp,True
Kalamkari Silk Saree Exquisite Black QS254555,QS254555,-1,5995,5476,https://byrappasilk.in/storage/uploads/5tP03Hyj2bVPnRQP1TRYYO9wYV94xPJqVHWXim5Y.webp,https://byrappasilks.in/shop/kalamkari_silk_saree_exquisite_black_qs254555_1758554578,163,000163.webp,True
Kalamkari Silk Saree Exquisite Teal Blue   QS254135,QS254135,0,5995,5476,https://byrappasilk.in/storage/uploads/Tf4sJTVbkNljCcTte3FB0tsHYU1lexgaPQXtE1kG.webp,https://byrappasilks.in/shop/kalamkari_silk_saree_exquisite_teal_blue_qs254135_1758554552,164,000164.webp,True
